debug_generado,droga,marca,presentacion_original,forma,dosis,unidad,cantidad,resto
2026-06-30 06:51:48,"pseudoefedrina, asoc.",NASTIZOL,comp.x 20,COMPRIMIDOS,,,20,
2026-06-30 06:51:48,psyllium,LOSTAMUCIL,Nja.pvo.efer.sob.x 30,POLVO,,,30,efer.sob
2026-06-30 06:51:48,psyllium,MOTIONAL,pvo.x 400 g,POLVO,,,,
2026-06-30 06:51:48,psyllium,LOSTAMUCIL,pvo.x 400 g,POLVO,,,,
2026-06-30 06:51:48,"psyllium, asoc.",MEDILAXAN,comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,,,30,
2026-06-30 06:51:48,"pygeum africanum, serenoa rep.",NORMOPROST PLUS,caps.x 30,CÁPSULAS,,,30,
2026-06-30 06:51:48,quetiapina,BIATRIX 100,100 mg comp.rec.ran.x 30,COMPRIMIDOS RECUBIERTOS RANURADOS,100,MG,30,
2026-06-30 06:51:48,quetiapina,BIATRIX 100,100 mg comp.rec.ran.x 60,COMPRIMIDOS RECUBIERTOS RANURADOS,100,MG,60,
2026-06-30 06:51:48,quetiapina,VESPARAX,100 mg comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,100,MG,30,
2026-06-30 06:51:48,quetiapina,DOMINIUM,100 mg comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,100,MG,30,
2026-06-30 06:51:48,quetiapina,QTP 100,100 mg comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,100,MG,30,
2026-06-30 06:51:48,quetiapina,ATIPINA 100,100 mg comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,100,MG,30,
2026-06-30 06:51:48,quetiapina,DENDRITEX 100,100 mg comp.trirran.x 30,COMPRIMIDOS TRIRRANURADOS,100,MG,30,
2026-06-30 06:51:48,quetiapina,QUETIAPINA VANNIER 100,100 mg comp.x 30,COMPRIMIDOS,100,MG,30,
2026-06-30 06:51:48,quetiapina,QUEPAX,100 mg comp.x 30,COMPRIMIDOS,100,MG,30,
2026-06-30 06:51:48,quetiapina,KENANTIS,100 mg comp.x 30,COMPRIMIDOS,100,MG,30,
2026-06-30 06:51:48,quetiapina,QUETIAROS,100 mg comp.x 30,COMPRIMIDOS,100,MG,30,
2026-06-30 06:51:48,quetiapina,SEROQUEL,100 mg comp.x 30,COMPRIMIDOS,100,MG,30,
2026-06-30 06:51:48,quetiapina,ROSTRUM,100 mg comp.x 30,COMPRIMIDOS,100,MG,30,
2026-06-30 06:51:48,quetiapina,QUETIAZIC,100 mg comp.x 30,COMPRIMIDOS,100,MG,30,
2026-06-30 06:51:48,quetiapina,INQUETIA,100 mg comp.x 30,COMPRIMIDOS,100,MG,30,
2026-06-30 06:51:48,quetiapina,ETIASEL,100 mg comp.x 30,COMPRIMIDOS,100,MG,30,
2026-06-30 06:51:48,quetiapina,ROSTRUM,100 mg comp.x 60,COMPRIMIDOS,100,MG,60,
2026-06-30 06:51:48,quetiapina,QUETIAZIC,100 mg comp.x 60,COMPRIMIDOS,100,MG,60,
2026-06-30 06:51:48,quetiapina,SEROQUEL XR,150 mg comp.x 30,COMPRIMIDOS,150,MG,30,
2026-06-30 06:51:48,quetiapina,ETIASEL XR,150 mg comp.x 30,COMPRIMIDOS,150,MG,30,
2026-06-30 06:51:48,quetiapina,BIATRIX 200,200 mg comp.rec.ran.x 30,COMPRIMIDOS RECUBIERTOS RANURADOS,200,MG,30,
2026-06-30 06:51:48,quetiapina,BIATRIX 200,200 mg comp.rec.ran.x 60,COMPRIMIDOS RECUBIERTOS RANURADOS,200,MG,60,
2026-06-30 06:51:48,quetiapina,DOMINIUM,200 mg comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,200,MG,30,
2026-06-30 06:51:48,quetiapina,VESPARAX,200 mg comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,200,MG,30,
2026-06-30 06:51:48,quetiapina,QTP 200,200 mg comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,200,MG,30,
2026-06-30 06:51:48,quetiapina,ATIPINA 200,200 mg comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,200,MG,30,
2026-06-30 06:51:48,quetiapina,QUETIAPINA VANNIER 200,200 mg comp.x 30,COMPRIMIDOS,200,MG,30,
2026-06-30 06:51:48,quetiapina,KENANTIS,200 mg comp.x 30,COMPRIMIDOS,200,MG,30,
2026-06-30 06:51:48,quetiapina,QUEPAX,200 mg comp.x 30,COMPRIMIDOS,200,MG,30,
2026-06-30 06:51:48,quetiapina,QUETIAROS,200 mg comp.x 30,COMPRIMIDOS,200,MG,30,
2026-06-30 06:51:48,quetiapina,SEROQUEL,200 mg comp.x 30,COMPRIMIDOS,200,MG,30,
2026-06-30 06:51:48,quetiapina,ROSTRUM,200 mg comp.x 30,COMPRIMIDOS,200,MG,30,
2026-06-30 06:51:48,quetiapina,ROSTRUM XR,200 mg comp.x 30,COMPRIMIDOS,200,MG,30,
2026-06-30 06:51:48,quetiapina,INQUETIA,200 mg comp.x 30,COMPRIMIDOS,200,MG,30,
2026-06-30 06:51:48,quetiapina,SEROQUEL XR,200 mg comp.x 30,COMPRIMIDOS,200,MG,30,
2026-06-30 06:51:48,quetiapina,QUETIAZIC,200 mg comp.x 30,COMPRIMIDOS,200,MG,30,
2026-06-30 06:51:48,quetiapina,ETIASEL XR,200 mg comp.x 30,COMPRIMIDOS,200,MG,30,
2026-06-30 06:51:48,quetiapina,ETIASEL,200 mg comp.x 30,COMPRIMIDOS,200,MG,30,
2026-06-30 06:51:48,quetiapina,ROSTRUM,200 mg comp.x 60,COMPRIMIDOS,200,MG,60,
2026-06-30 06:51:48,quetiapina,QUETIAZIC,200 mg comp.x 60,COMPRIMIDOS,200,MG,60,
2026-06-30 06:51:48,quetiapina,QUETIAZIC XR,200mg comp.acc.prol.x 30,COMPRIMIDOS ACCIÓN PROLONGADA,200,MG,30,
2026-06-30 06:51:48,quetiapina,BIATRIX XR 200,200mg comp.lib.prol.x 30,COMPRIMIDOS LIBERACIÓN PROLONGADA,200,MG,30,
2026-06-30 06:51:48,quetiapina,BIATRIX 25,25 mg comp.rec.ran.x 30,COMPRIMIDOS RECUBIERTOS RANURADOS,25,MG,30,
2026-06-30 06:51:48,quetiapina,BIATRIX 25,25 mg comp.rec.ran.x 60,COMPRIMIDOS RECUBIERTOS RANURADOS,25,MG,60,
2026-06-30 06:51:48,quetiapina,QUETIANOVA,25 mg comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,25,MG,30,
2026-06-30 06:51:48,quetiapina,DOMINIUM,25 mg comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,25,MG,30,
2026-06-30 06:51:48,quetiapina,VESPARAX,25 mg comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,25,MG,30,
2026-06-30 06:51:48,quetiapina,QTP 25,25 mg comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,25,MG,30,
2026-06-30 06:51:48,quetiapina,DENDRITEX 25,25 mg comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,25,MG,30,
2026-06-30 06:51:48,quetiapina,ATIPINA 25,25 mg comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,25,MG,30,
2026-06-30 06:51:48,quetiapina,QUETIAPINA VANNIER 25,25 mg comp.x 30,COMPRIMIDOS,25,MG,30,
2026-06-30 06:51:48,quetiapina,QUEPAX,25 mg comp.x 30,COMPRIMIDOS,25,MG,30,
2026-06-30 06:51:48,quetiapina,KENANTIS,25 mg comp.x 30,COMPRIMIDOS,25,MG,30,
2026-06-30 06:51:48,quetiapina,QUETIAROS,25 mg comp.x 30,COMPRIMIDOS,25,MG,30,
2026-06-30 06:51:48,quetiapina,SEROQUEL,25 mg comp.x 30,COMPRIMIDOS,25,MG,30,
2026-06-30 06:51:48,quetiapina,ROSTRUM,25 mg comp.x 30,COMPRIMIDOS,25,MG,30,
2026-06-30 06:51:48,quetiapina,INQUETIA,25 mg comp.x 30,COMPRIMIDOS,25,MG,30,
2026-06-30 06:51:48,quetiapina,QUETIAZIC,25 mg comp.x 30,COMPRIMIDOS,25,MG,30,
2026-06-30 06:51:48,quetiapina,ETIASEL,25 mg comp.x 30,COMPRIMIDOS,25,MG,30,
2026-06-30 06:51:48,quetiapina,ROSTRUM,25 mg comp.x 60,COMPRIMIDOS,25,MG,60,
2026-06-30 06:51:48,quetiapina,QUETIAZIC,25 mg comp.x 60,COMPRIMIDOS,25,MG,60,
2026-06-30 06:51:48,quetiapina,BIATRIX 300,300 mg comp.rec.ran.x 30,COMPRIMIDOS RECUBIERTOS RANURADOS,300,MG,30,
2026-06-30 06:51:48,quetiapina,SEROQUEL,300 mg comp.x 30,COMPRIMIDOS,300,MG,30,
2026-06-30 06:51:48,quetiapina,QUETIAZIC,300 mg comp.x 30,COMPRIMIDOS,300,MG,30,
2026-06-30 06:51:48,quetiapina,ROSTRUM XR,300 mg comp.x 30,COMPRIMIDOS,300,MG,30,
2026-06-30 06:51:48,quetiapina,SEROQUEL XR,300 mg comp.x 30,COMPRIMIDOS,300,MG,30,
2026-06-30 06:51:48,quetiapina,ETIASEL XR,300 mg comp.x 30,COMPRIMIDOS,300,MG,30,
2026-06-30 06:51:48,quetiapina,ETIASEL,300 mg comp.x 30,COMPRIMIDOS,300,MG,30,
2026-06-30 06:51:48,quetiapina,QUETIAZIC XR,300mg comp.acc.prol.x 30,COMPRIMIDOS ACCIÓN PROLONGADA,300,MG,30,
2026-06-30 06:51:48,quetiapina,BIATRIX XR 300,300mg comp.lib.prol.x 30,COMPRIMIDOS LIBERACIÓN PROLONGADA,300,MG,30,
2026-06-30 06:51:48,quetiapina,SEROQUEL XR,400 mg comp.x 30,COMPRIMIDOS,400,MG,30,
2026-06-30 06:51:48,quetiapina,ETIASEL XR,400 mg comp.x 30,COMPRIMIDOS,400,MG,30,
2026-06-30 06:51:48,quetiapina,QUETIAZIC XR,400mg comp.acc.prol.x 30,COMPRIMIDOS ACCIÓN PROLONGADA,400,MG,30,
2026-06-30 06:51:48,quetiapina,BIATRIX XR 400,400mg comp.lib.prol.x 30,COMPRIMIDOS LIBERACIÓN PROLONGADA,400,MG,30,
2026-06-30 06:51:48,quetiapina,QUETIAZIC XR,50 mg comp.acc.prol.x 30,COMPRIMIDOS ACCIÓN PROLONGADA,50,MG,30,
2026-06-30 06:51:48,quetiapina,BIATRIX XR 50,50 mg comp.lib.prol.x 30,COMPRIMIDOS LIBERACIÓN PROLONGADA,50,MG,30,
2026-06-30 06:51:48,quetiapina,ROSTRUM XR,50 mg comp.x 30,COMPRIMIDOS,50,MG,30,
2026-06-30 06:51:48,quetiapina,SEROQUEL XR,50 mg comp.x 30,COMPRIMIDOS,50,MG,30,
2026-06-30 06:51:48,quetiapina,ETIASEL XR,50 mg comp.x 30,COMPRIMIDOS,50,MG,30,
2026-06-30 06:51:48,quetiapina,KEMOTER 25 MG,comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,,,30,
2026-06-30 06:51:48,quetiapina,KEMOTER 100 MG,comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,,,30,
2026-06-30 06:51:48,quetiapina,KEMOTER XR 50 MG,comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,,,30,
2026-06-30 06:51:48,quetiapina,KEMOTER 200 MG,comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,,,30,
2026-06-30 06:51:48,quetiapina,KEMOTER XR 200 MG,comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,,,30,
2026-06-30 06:51:48,quetiapina,KEMOTER XR 300 MG,comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,,,30,
2026-06-30 06:51:48,quetiapina,KEMOTER XR 400 MG,comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,,,30,
2026-06-30 06:51:48,"quinidina,sulfato",QUINIDINA,grag.x 20,GRAGEAS,,,20,
2026-06-30 06:51:48,"quinina,sulfato",CIRCONYL,200 mg comp.x 30,COMPRIMIDOS,200,MG,30,
2026-06-30 06:51:48,rabeprazol,RABEC,10 mg comp.x 14,COMPRIMIDOS,10,MG,14,
2026-06-30 06:51:48,rabeprazol,RABEC,10 mg comp.x 28,COMPRIMIDOS,10,MG,28,
2026-06-30 06:51:48,rabeprazol,RABEC,20 mg comp.x 14,COMPRIMIDOS,20,MG,14,
2026-06-30 06:51:48,rabeprazol,RABEC,20 mg comp.x 28,COMPRIMIDOS,20,MG,28,
2026-06-30 06:51:48,racotumomab,VAXIRA,Iny.f.a.x 1,INYECTABLE FRASCO AMPOLLA,,,1,
2026-06-30 06:51:48,raltegravir,ISENTRESS,100 mg comp.mast.x 60,COMPRIMIDOS MASTICABLES,100,MG,60,
2026-06-30 06:51:48,raltegravir,ISENTRESS,100 mg sob.x 60 + 6 jgas,SOBRES,100,MG,60,6 jgas
2026-06-30 06:51:48,raltegravir,ISENTRESS,400 mg comp.rec.x 60,COMPRIMIDOS RECUBIERTOS,400,MG,60,
2026-06-30 06:51:48,raltegravir,ISENTRESS,600 mg comp.rec.x 60,COMPRIMIDOS RECUBIERTOS,600,MG,60,
2026-06-30 06:51:48,ramipril,TRITACE,10 mg comp.x 30,COMPRIMIDOS,10,MG,30,
2026-06-30 06:51:48,ramipril,LOSTAPRES,10 mg comp.x 30,COMPRIMIDOS,10,MG,30,
2026-06-30 06:51:48,ramipril,TRITACE,2.5 mg comp.x 30,COMPRIMIDOS,2.5,MG,30,
2026-06-30 06:51:48,ramipril,LOSTAPRES,2.5 mg comp.x 30,COMPRIMIDOS,2.5,MG,30,
2026-06-30 06:51:48,ramipril,TRITACE,5 mg comp.x 30,COMPRIMIDOS,5,MG,30,
2026-06-30 06:51:48,ramipril,LOSTAPRES,5 mg comp.x 30,COMPRIMIDOS,5,MG,30,
2026-06-30 06:51:48,"ramipril, amlodipina",LOSTAPRES A,2.5/5 mg cáps. x 30,CÁPSULAS,2.5/5,MG,30,
2026-06-30 06:51:48,"ramipril, amlodipina",LOSTAPRES A,5/10 mg cáps. x 30,CÁPSULAS,5/10,MG,30,
2026-06-30 06:51:48,"ramipril, hidroclorotiazida",TRITACE 5 HCT,5 mg comp.x 30,COMPRIMIDOS,5,MG,30,
2026-06-30 06:51:48,ramucirumab,CYRAMZA 100 MG,10 mg/ml f.a.x 1 x 10 ml,FRASCO AMPOLLA,10,MG,1,
2026-06-30 06:51:48,ramucirumab,CYRAMZA 500 MG,10 mg/ml f.a.x 1 x 50 ml,FRASCO AMPOLLA,10,MG,1,
2026-06-30 06:51:48,ranibizumab,LUCENTIS,1 vial x 0.23 ml+aguja,VIAL,1,,,aguja
2026-06-30 06:51:48,rasagilina,RAGIPAR,1 mg comp.ran.x 30,COMPRIMIDOS RANURADOS,1,MG,30,
2026-06-30 06:51:48,rasagilina,RASAX,1 mg comp.x 30,COMPRIMIDOS,1,MG,30,
2026-06-30 06:51:48,rasagilina,ELBRUS,1 mg comp.x 30,COMPRIMIDOS,1,MG,30,
2026-06-30 06:51:48,rasagilina,AZILECT,1 mg comp.x 30,COMPRIMIDOS,1,MG,30,
2026-06-30 06:51:48,rasburicasa,FASTURTEC,1.5mg/1ml 3 f.a+3 a.liof,LIOFILIZADO,1.5mg/1ml,MG/ML,,3 f.a+3 a
2026-06-30 06:51:48,rebamipida,MUXIN,sol.oft. x 5 ml,SOLUCIÓN OFTÁLMICA,,,,
2026-06-30 06:51:48,regorafenib,REZITIX,40 mg comp.rec. 3 x 28,COMPRIMIDOS RECUBIERTOS,40,MG,28,3
2026-06-30 06:51:48,regorafenib,STIVARGA,40 mg tab.3 x 28,TABLETAS,40,MG,28,3
2026-06-30 06:51:48,relugolix,GORAX,120 mg comp. x 30,COMPRIMIDOS,120,MG,30,
2026-06-30 06:51:48,remdesivir,VEKLURY,100 mg liof. vial x 1,VIAL,100,MG,1,vial
2026-06-30 06:51:48,remifentanilo,RESTINIL,5 mg f.a.liof.x 5,FRASCO AMPOLLA LIOFILIZADO,5,MG,5,
2026-06-30 06:51:48,remifentanilo,REMIFAS,5 mg f.a.x 5 x 5 ml,FRASCO AMPOLLA,5,MG,5,
2026-06-30 06:51:48,remifentanilo,REMIFENTANILO RICHET,5 mg iny.liof.x 5,INYECTABLE LIOFILIZADO,5,MG,5,
2026-06-30 06:51:48,remifentanilo,REMIFENTANILO KABI,5 mg iny.liof.x 5,INYECTABLE LIOFILIZADO,5,MG,5,
2026-06-30 06:51:48,remifentanilo,REMIFENTANILO GRAY,5 mg iny.liof.x 5 x 10ml,INYECTABLE LIOFILIZADO,5,MG,5,
2026-06-30 06:51:48,repaglinida,GLUKENIL,0.5 mg comp.x 30,COMPRIMIDOS,0.5,MG,30,
2026-06-30 06:51:48,repaglinida,SESTRINE,0.5 mg comp.x 30,COMPRIMIDOS,0.5,MG,30,
2026-06-30 06:51:48,repaglinida,CRAVENORM,1 mg comp.x 30,COMPRIMIDOS,1,MG,30,
2026-06-30 06:51:48,repaglinida,GLUKENIL,1 mg comp.x 30,COMPRIMIDOS,1,MG,30,
2026-06-30 06:51:48,repaglinida,SESTRINE,1 mg comp.x 30,COMPRIMIDOS,1,MG,30,
2026-06-30 06:51:48,repaglinida,SESTRINE,1 mg comp.x 90,COMPRIMIDOS,1,MG,90,
2026-06-30 06:51:48,repaglinida,GLUKENIL,2 mg comp.x 30,COMPRIMIDOS,2,MG,30,
2026-06-30 06:51:48,repaglinida,SESTRINE,2 mg comp.x 30,COMPRIMIDOS,2,MG,30,
2026-06-30 06:51:48,repaglinida,SESTRINE,2 mg comp.x 90,COMPRIMIDOS,2,MG,90,
2026-06-30 06:51:48,resinas neutras,ADHESOL BIOL,liq.x 30 ml,LÍQUIDO,,,,
2026-06-30 06:51:48,resinas neutras,ADHESOL BIOL,liq.x 92 ml,LÍQUIDO,,,,
2026-06-30 06:51:48,"retinoico,ác.",A ACIDO EMOLIENTE,0.025% cr.x 30 g,CREMA,0.025,%,,
2026-06-30 06:51:48,"retinoico,ác.",A ACIDO,0.05% cr.x 10 g,CREMA,0.05,%,,
2026-06-30 06:51:48,"retinoico,ác.",A ACIDO,0.1% cr.x 10 g,CREMA,0.1,%,,
2026-06-30 06:51:48,"retinoico,ác.",A ACIDO,0.2% cr.x 10 g,CREMA,0.2,%,,
2026-06-30 06:51:48,"retinoico,ác.",A ACIDO VITAL,cr.x 30 g,CREMA,,,,
2026-06-30 06:51:48,"retinoico,ác.",RETI-SKIN 0.025%,cr.x 30 g,CREMA,,,,
2026-06-30 06:51:48,"retinoico,ác.",RETI-SKIN 0.050%,cr.x 30 g,CREMA,,,,
2026-06-30 06:51:48,"retinoico,ác.",RETI-SKIN 0.10%,cr.x 30 g,CREMA,,,,
2026-06-30 06:51:48,"retinoico,ác.",RETI-SKIN 0.20%,cr.x 30 g,CREMA,,,,
2026-06-30 06:51:48,"retinoico,ác., asoc.",PURALOE,0.025% cr.x 30 g,CREMA,0.025,%,,
2026-06-30 06:51:48,"retinoico,ác., asoc.",PURALOE,0.05% cr.x 30 g,CREMA,0.05,%,,
2026-06-30 06:51:48,ribavirina,XILOPAR,200 mg caps.x 50,CÁPSULAS,200,MG,50,
2026-06-30 06:51:48,ribavirina,RIBAVIRINA ARISTON,200 mg caps.x 50,CÁPSULAS,200,MG,50,
2026-06-30 06:51:48,ribociclib,KISQALI,200 mg comp.rec.x 21,COMPRIMIDOS RECUBIERTOS,200,MG,21,
2026-06-30 06:51:48,ribociclib,KISQALI,200 mg comp.rec.x 63,COMPRIMIDOS RECUBIERTOS,200,MG,63,
2026-06-30 06:51:48,"ribosomas, proteoglicanos",SUMMAVAC R,comp.x 12,COMPRIMIDOS,,,12,
2026-06-30 06:51:48,rifabutina,TAMBUX,150 mg caps.x 30,CÁPSULAS,150,MG,30,
2026-06-30 06:51:48,rifamicina,RIFAMICINA-G,1 g% pda.x 20 g,POMADA,1,G,,
2026-06-30 06:51:48,rifampicina,RIFALEP,300 mg caps.x 8,CÁPSULAS,300,MG,8,
2026-06-30 06:51:48,rifampicina,RIFAMPICINA KILAB,300 mg caps.x 8,CÁPSULAS,300,MG,8,
2026-06-30 06:51:48,rifampicina,RIFAMPICINA RICHET,300 mg caps.x 8,CÁPSULAS,300,MG,8,
2026-06-30 06:51:48,rifampicina,RIFAMPICINA AA RICHET,600 mg iny.f.a.x 1x 50ml,INYECTABLE FRASCO AMPOLLA,600,MG,1,
2026-06-30 06:51:48,rifampicina,RIFAMPICINA RICHET,jbe.x 50 ml,JARABE,,,,
2026-06-30 06:51:48,"rifampicina, isoniacida",RIFALEP PLUS,caps.x 32,CÁPSULAS,,,32,
2026-06-30 06:51:48,"rifampicina, isoniazida, piraz",CUADRUPLE TERAPIA TBC,comp.rec.x 60,COMPRIMIDOS RECUBIERTOS,,,60,
2026-06-30 06:51:48,rifaximina,LISIBACTER,200 mg comp.rec.x 10,COMPRIMIDOS RECUBIERTOS,200,MG,10,
2026-06-30 06:51:48,rifaximina,COLOXIMINA,200 mg comp.rec.x 10,COMPRIMIDOS RECUBIERTOS,200,MG,10,
2026-06-30 06:51:48,rifaximina,ROCIAMIN,200 mg comp.rec.x 20,COMPRIMIDOS RECUBIERTOS,200,MG,20,
2026-06-30 06:51:48,rifaximina,LISIBACTER,200 mg comp.rec.x 20,COMPRIMIDOS RECUBIERTOS,200,MG,20,
2026-06-30 06:51:48,rifaximina,COLOXIMINA,200 mg comp.rec.x 20,COMPRIMIDOS RECUBIERTOS,200,MG,20,
2026-06-30 06:51:48,rifaximina,ROCIAMIN,200 mg comp.rec.x 40,COMPRIMIDOS RECUBIERTOS,200,MG,40,
2026-06-30 06:51:48,rifaximina,RIFADOM,200 mg comp.x 10,COMPRIMIDOS,200,MG,10,
2026-06-30 06:51:48,rifaximina,RIFAXTRIL,200 mg comp.x 20,COMPRIMIDOS,200,MG,20,
2026-06-30 06:51:48,rifaximina,RIFADOM,200 mg comp.x 20,COMPRIMIDOS,200,MG,20,
2026-06-30 06:51:48,rifaximina,RIFAXTRIL,200 mg comp.x 40,COMPRIMIDOS,200,MG,40,
2026-06-30 06:51:48,rifaximina,RIFADOM,200 mg comp.x 40,COMPRIMIDOS,200,MG,40,
2026-06-30 06:51:48,rifaximina,COLOXIMINA,400 mg comp.rec.ran.x 10,COMPRIMIDOS RECUBIERTOS RANURADOS,400,MG,10,
2026-06-30 06:51:48,rifaximina,COLOXIMINA,400 mg comp.rec.ran.x 30,COMPRIMIDOS RECUBIERTOS RANURADOS,400,MG,30,
2026-06-30 06:51:48,rifaximina,LISIBACTER,400 mg comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,400,MG,30,
2026-06-30 06:51:48,rifaximina,ROCIAMIN,400 mg comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,400,MG,30,
2026-06-30 06:51:48,rifaximina,COLOXIMINA,550 mg comp.rec.x 10,COMPRIMIDOS RECUBIERTOS,550,MG,10,
2026-06-30 06:51:48,rifaximina,LISIBACTER,550 mg comp.rec.x 10,COMPRIMIDOS RECUBIERTOS,550,MG,10,
2026-06-30 06:51:48,rifaximina,COLOXIMINA,550 mg comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,550,MG,30,
2026-06-30 06:51:48,rifaximina,LISIBACTER,550 mg comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,550,MG,30,
2026-06-30 06:51:48,rifaximina,LISIBACTER,550 mg comp.rec.x 60,COMPRIMIDOS RECUBIERTOS,550,MG,60,
2026-06-30 06:51:48,rifaximina,RIFAXTRIL,550 mg comp.x 10,COMPRIMIDOS,550,MG,10,
2026-06-30 06:51:48,rifaximina,RIFADOM,550 mg comp.x 10,COMPRIMIDOS,550,MG,10,
2026-06-30 06:51:48,rifaximina,RIFAXTRIL,550 mg comp.x 30,COMPRIMIDOS,550,MG,30,
2026-06-30 06:51:48,rifaximina,RIFADOM,550 mg comp.x 30,COMPRIMIDOS,550,MG,30,
2026-06-30 06:51:48,rifaximina,RIFAXTRIL,550 mg comp.x 60,COMPRIMIDOS,550,MG,60,
2026-06-30 06:51:48,rifaximina,RIFADOM,550 mg comp.x 60,COMPRIMIDOS,550,MG,60,
2026-06-30 06:51:48,rifaximina,ROCIAMIN 550,comp.rec.x 10,COMPRIMIDOS RECUBIERTOS,,,10,
2026-06-30 06:51:48,rifaximina,ROCIAMIN 550,comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,,,30,
2026-06-30 06:51:48,rilmenidina,HYPERIUM,comp.x 30,COMPRIMIDOS,,,30,
2026-06-30 06:51:48,rilpivirina,REKAMBYS,900 mg susp.inyx3ml,SUSPENSIÓN,900,MG,,iny
2026-06-30 06:51:48,"rilpivirina, emtricitabina, te",COMPLERA,comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,,,30,
2026-06-30 06:51:48,riluzol,ANIL,50 mg comp.rec.x 60,COMPRIMIDOS RECUBIERTOS,50,MG,60,
2026-06-30 06:51:48,riluzol,RILUZOLE,50 mg comp.rec.x 60,COMPRIMIDOS RECUBIERTOS,50,MG,60,
2026-06-30 06:51:48,riluzol,RIZOL,50 mg comp.rec.x 60,COMPRIMIDOS RECUBIERTOS,50,MG,60,
2026-06-30 06:51:48,riluzol,AMITAX,50 mg comp.x 60,COMPRIMIDOS,50,MG,60,
2026-06-30 06:51:48,riluzol,ACTILUZOL,50 mg comp.x 60,COMPRIMIDOS,50,MG,60,
2026-06-30 06:51:48,riluzol,EDILOSIV,50 mg comp.x 60,COMPRIMIDOS,50,MG,60,
2026-06-30 06:51:48,riluzol,TEGLUTIK,5mg/ml susp.oral x 300ml,SUSPENSIÓN ORAL,5,MG,,
2026-06-30 06:51:48,rimegepant,NURTEC,75 mg tabs. x 8,TABLETAS,75,MG,8,
2026-06-30 06:51:48,riociguat,ADEMPAS,0.5 mg comp.x 42,COMPRIMIDOS,0.5,MG,42,
2026-06-30 06:51:48,riociguat,ADEMPAS,1.0 mg comp.x 42,COMPRIMIDOS,1.0,MG,42,
2026-06-30 06:51:48,riociguat,ADEMPAS,1.5 mg comp.x 42,COMPRIMIDOS,1.5,MG,42,
2026-06-30 06:51:48,riociguat,ADEMPAS,2.0 mg comp.x 84,COMPRIMIDOS,2.0,MG,84,
2026-06-30 06:51:48,riociguat,ADEMPAS,2.5 mg comp.x 84,COMPRIMIDOS,2.5,MG,84,
2026-06-30 06:51:48,risankizumab,SKYRIZI,150 mg lapic.prell. x 1,LAPICERA PRELLENADA,150,MG,1,
2026-06-30 06:51:48,risankizumab,SKYRIZI,360 mg cart. x 1 + iny.,CARTUCHO,360,MG,1,iny
2026-06-30 06:51:48,risankizumab,SKYRIZI,600 mg vial x 1,VIAL,600,MG,1,
2026-06-30 06:51:48,risdiplam,EVRYSDI,0.75mg/ml pvo.p/sol.oral,POLVO,0.75,MG,,p/sol.oral
2026-06-30 06:51:48,risedronato,BONECUR,150 mg comp.rec.x 1,COMPRIMIDOS RECUBIERTOS,150,MG,1,
2026-06-30 06:51:48,risedronato,RENTOP 150,150 mg comp.rec.x 1,COMPRIMIDOS RECUBIERTOS,150,MG,1,
2026-06-30 06:51:48,risedronato,BONECUR,150 mg comp.rec.x 3,COMPRIMIDOS RECUBIERTOS,150,MG,3,
2026-06-30 06:51:48,risedronato,RENTOP 150,150 mg comp.rec.x 3,COMPRIMIDOS RECUBIERTOS,150,MG,3,
2026-06-30 06:51:48,risedronato,RIBASTAMIN 150 MG,comp.rec.x 1,COMPRIMIDOS RECUBIERTOS,,,1,
2026-06-30 06:51:48,risedronato,RIBASTAMIN 150 MG,comp.rec.x 3,COMPRIMIDOS RECUBIERTOS,,,3,
2026-06-30 06:51:48,"risedronato, calcio carbonato, vitamina d",RIBASTAMIN 150 DUO,comp.rec.x1+comp.mastx30,COMPRIMIDOS RECUBIERTOS,,,1,comp.mastx30
